,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Distancia_NEW
33942,Ashwood,13 Maroondah Rd,5,h,1975000.0,S,Buxton/Marshall,24/02/2018,10.2,3147.0,5.0,5.0,2.0,725.0,,,Monash City Council,-37.86486,145.1113,Southern Metropolitan,2894.0,7.161061258855887
33944,Ashwood,457 Warrigal Rd,4,h,1185500.0,S,Buxton,24/02/2018,10.2,3147.0,4.0,2.0,2.0,710.0,,,Monash City Council,-37.86164,145.09378999999998,Southern Metropolitan,2894.0,5.594070053909732
33946,Aspendale Gardens,8 Jackie Ct,4,h,1110500.0,SP,Barry,24/02/2018,21.5,3195.0,4.0,3.0,2.0,619.0,,,Kingston City Council,-38.01882,145.12407,South-Eastern Metropolitan,2243.0,21.052733470881336
33947,Aspendale Gardens,20 Tatyoon Cl,3,h,750000.0,PI,Ray,24/02/2018,21.5,3195.0,3.0,1.0,1.0,560.0,,,Kingston City Council,-38.016999999999996,145.10766,South-Eastern Metropolitan,2243.0,20.366893769496755
33949,Attwood,30 The Crest,4,h,550000.0,S,Walshe,24/02/2018,16.5,3049.0,4.0,2.0,2.0,335.0,,,Hume City Council,-37.67292,144.88881,Northern Metropolitan,1130.0,22.828330587921872
33950,Attwood,21 Threadneedle St,4,h,805000.0,PI,Barry,24/02/2018,16.5,3049.0,4.0,2.0,2.0,630.0,269.0,2000.0,Hume City Council,-37.6712,144.87911,Northern Metropolitan,1130.0,23.47553536319925
33951,Avondale Heights,14 Arbor Tce,3,h,1000000.0,SP,Moonee,24/02/2018,9.5,3034.0,3.0,1.0,3.0,576.0,,,Moonee Valley City Council,-37.76461,144.86563,Western Metropolitan,4502.0,17.244391674508336
33952,Avondale Heights,9 Brentwood Dr,3,h,810000.0,PI,Moonee,24/02/2018,9.5,3034.0,3.0,1.0,,525.0,105.0,1960.0,Moonee Valley City Council,-37.77278,144.85418,Western Metropolitan,4502.0,17.70563010669615
33953,Avondale Heights,7 Coral Ct,4,h,820000.0,S,Moonee,24/02/2018,9.5,3034.0,4.0,1.0,1.0,504.0,,,Moonee Valley City Council,-37.77244,144.85696000000002,Western Metropolitan,4502.0,17.502841804931247
33955,Balaclava,17 Brunning St,3,h,1467500.0,S,McGrath,24/02/2018,6.4,3183.0,3.0,1.0,,222.0,108.0,1910.0,Port Phillip City Council,-37.8731,144.99168,Southern Metropolitan,2952.0,5.071716651825295
33957,Balaclava,56 Gourlay St,4,h,1550000.0,S,Whiting,24/02/2018,6.4,3183.0,4.0,2.0,2.0,467.0,163.0,1900.0,Port Phillip City Council,-37.87245,144.9976,Southern Metropolitan,2952.0,4.642993079749443
33959,Balaclava,42 Rosamond St,2,h,1160000.0,S,McGrath,24/02/2018,6.4,3183.0,2.0,1.0,,178.0,98.0,1915.0,Port Phillip City Council,-37.86991,144.99244,Southern Metropolitan,2952.0,4.792081206571042
33960,Balwyn,110 Gordon St,5,h,4350000.0,VB,Marshall,24/02/2018,7.9,3103.0,5.0,5.0,2.0,641.0,,,Boroondara City Council,-37.80862,145.07452,Southern Metropolitan,5682.0,5.158594889501177
33964,Balwyn North,9 Chelmsford St,4,h,2440000.0,VB,Fletchers,24/02/2018,9.7,3104.0,4.0,3.0,1.0,1011.0,,,Boroondara City Council,-37.79467,145.0879,Southern Metropolitan,7809.0,7.098178396356374
33965,Balwyn North,13 Corby St,3,h,1800000.0,VB,Marshall,24/02/2018,9.7,3104.0,3.0,1.0,2.0,676.0,140.0,1950.0,Boroondara City Council,-37.79162,145.08315,Southern Metropolitan,7809.0,7.098134088446208
33966,Balwyn North,74 Corhampton Rd,4,h,1562000.0,S,Fletchers,24/02/2018,9.7,3104.0,4.0,2.0,1.0,436.0,160.0,1930.0,Boroondara City Council,-37.80088,145.066,Southern Metropolitan,7809.0,5.402833521191482
33968,Balwyn North,33 Ferdinand Av,3,h,2100000.0,S,Jellis,24/02/2018,9.7,3104.0,3.0,2.0,2.0,1008.0,,,Boroondara City Council,-37.79455,145.0947,Southern Metropolitan,7809.0,7.515353543137516
33971,Balwyn North,36 Kyora Pde,4,h,1950000.0,VB,Jellis,24/02/2018,9.7,3104.0,4.0,2.0,2.0,836.0,,1940.0,Boroondara City Council,-37.78775,145.07043000000002,Southern Metropolitan,7809.0,6.868316598068624
33973,Balwyn North,8 Riverside Av,4,h,2350000.0,VB,Jellis,24/02/2018,9.7,3104.0,4.0,2.0,4.0,919.0,,,Boroondara City Council,-37.79037,145.06571,Southern Metropolitan,7809.0,6.424243974628578
33974,Balwyn North,39 Walbundry Av,4,h,3100000.0,PI,Fletchers,24/02/2018,9.7,3104.0,4.0,3.0,1.0,836.0,,1935.0,Boroondara City Council,-37.791540000000005,145.06912,Southern Metropolitan,7809.0,6.44196051138151
33976,Balwyn North,11 Wynyard Cr,5,h,2000000.0,VB,Marshall,24/02/2018,9.7,3104.0,4.0,2.0,2.0,918.0,,,Boroondara City Council,-37.8031,145.09304,Southern Metropolitan,7809.0,6.759582123732868
33978,Beaumaris,48 Gareth Av,3,h,1600000.0,SP,Buxton,24/02/2018,17.3,3193.0,3.0,2.0,3.0,805.0,,,Bayside City Council,-37.97952,145.03148000000002,Southern Metropolitan,5366.0,15.176957992631548
33979,Beaumaris,12 Grandview Av,3,h,1540000.0,S,Hodges,24/02/2018,17.3,3193.0,3.0,2.0,2.0,616.0,,,Bayside City Council,-37.979729999999996,145.0308,Southern Metropolitan,5366.0,15.201539277450928
33980,Beaumaris,51 Haydens Rd,3,h,1905000.0,S,Buxton,24/02/2018,17.3,3193.0,3.0,1.0,2.0,763.0,,,Bayside City Council,-37.97996,145.0292,Southern Metropolitan,5366.0,15.230985612354067
33982,Beaumaris,152 Reserve Rd,4,h,1800000.0,VB,Hodges,24/02/2018,17.3,3193.0,4.0,2.0,2.0,1105.0,251.0,2005.0,Bayside City Council,-37.97677,145.03506000000002,Southern Metropolitan,5366.0,14.868873198897766
33983,Bellfield,138 Liberty Pde,3,h,815000.0,S,Nelson,24/02/2018,8.8,3081.0,3.0,1.0,2.0,612.0,102.0,1950.0,Banyule City Council,-37.750170000000004,145.03497,Eastern Metropolitan,790.0,10.282364560771821
33984,Bentleigh,3A Durban St,3,t,1300000.0,VB,Jellis,24/02/2018,11.4,3204.0,3.0,2.0,2.0,275.0,,2012.0,Glen Eira City Council,-37.92662,145.04846,Southern Metropolitan,6795.0,9.379387414694444
33985,Bentleigh,2/2 Gilmour Rd,3,t,1002500.0,S,Jellis,24/02/2018,11.4,3204.0,3.0,2.0,2.0,239.0,119.0,2010.0,Glen Eira City Council,-37.93248,145.04218999999998,Southern Metropolitan,6795.0,9.973898935704014
33986,Bentleigh,1 Harding St,4,h,1390000.0,S,Buxton,24/02/2018,11.4,3204.0,4.0,2.0,2.0,833.0,158.0,1920.0,Glen Eira City Council,-37.92868,145.0314,Southern Metropolitan,6795.0,9.535856766403924
33987,Bentleigh,8 Marriot Rd,3,h,1395000.0,S,Buxton,24/02/2018,11.4,3204.0,3.0,1.0,2.0,697.0,,,Glen Eira City Council,-37.93116,145.04078,Southern Metropolitan,6795.0,9.820308011004935
33988,Bentleigh,16 McKittrick Rd,3,h,1526000.0,S,C21,24/02/2018,11.4,3204.0,3.0,1.0,2.0,739.0,,,Glen Eira City Council,-37.92957,145.04234,Southern Metropolitan,6795.0,9.652501960544917
33989,Bentleigh,27 North Av,4,h,1660000.0,S,Woodards,24/02/2018,11.4,3204.0,4.0,2.0,4.0,605.0,,,Glen Eira City Council,-37.9272,145.03458,Southern Metropolitan,6795.0,9.366834941724074
33990,Bentleigh,11 Park Cr,4,h,2050000.0,S,Jellis,24/02/2018,11.4,3204.0,4.0,2.0,4.0,599.0,,1930.0,Glen Eira City Council,-37.923190000000005,145.03368,Southern Metropolitan,6795.0,8.92229250188428
33992,Bentleigh,86A Tucker Rd,4,t,1280000.0,S,Buxton,24/02/2018,11.4,3204.0,4.0,3.0,2.0,375.0,,,Glen Eira City Council,-37.92666,145.04993000000002,Southern Metropolitan,6795.0,9.401189146141816
33993,Bentleigh East,4 Abbin Av,2,h,1610000.0,PI,Buxton,24/02/2018,13.8,3165.0,2.0,1.0,2.0,981.0,,,Glen Eira City Council,-37.93143,145.05011000000002,Southern Metropolitan,10969.0,9.92773184403421
33994,Bentleigh East,10 Almurta Rd,4,h,1250000.0,S,Jellis,24/02/2018,13.8,3165.0,4.0,2.0,4.0,639.0,,,Glen Eira City Council,-37.92633,145.06609,Southern Metropolitan,10969.0,9.669518242573302
33996,Bentleigh East,54A MacKie Rd,4,t,1150000.0,VB,Gary,24/02/2018,13.8,3165.0,4.0,3.0,2.0,303.0,,2016.0,Glen Eira City Council,-37.91852,145.07436,Southern Metropolitan,10969.0,9.0945375771043
33998,Berwick,18 Casey Dr,5,h,2300000.0,S,Barry,24/02/2018,35.2,3806.0,5.0,3.0,2.0,4008.0,,,Casey City Council,-38.0162,145.34792,Eastern Victoria,17093.0,33.586498102636696
34002,Black Rock,14A Stanley St,4,h,2380000.0,S,Chisholm,24/02/2018,17.3,3193.0,4.0,2.0,2.0,386.0,274.0,,Bayside City Council,-37.972609999999996,145.01848999999999,Southern Metropolitan,2866.0,14.478601473983288
34003,Blackburn,6 Forest Rd,3,h,1125000.0,VB,Fletchers,24/02/2018,13.4,3130.0,3.0,2.0,2.0,816.0,,,Whitehorse City Council,-37.83178,145.16555,Eastern Metropolitan,5713.0,11.571722774052793
34005,Blackburn North,72 Kett St,4,h,980000.0,S,Barry,24/02/2018,13.4,3130.0,4.0,3.0,2.0,605.0,184.0,1965.0,Whitehorse City Council,-37.803940000000004,145.16754,Eastern Metropolitan,2867.0,12.455218312595093
34006,Blackburn South,27 Shawlands Av,3,h,1070000.0,SP,Barry,24/02/2018,13.4,3130.0,3.0,1.0,3.0,661.0,,,Whitehorse City Council,-37.83467,145.15089,Eastern Metropolitan,4387.0,10.255989617452407
34007,Braybrook,32 Myalla St,3,h,910000.0,S,Douglas,24/02/2018,8.6,3019.0,3.0,1.0,2.0,667.0,,,Maribyrnong City Council,-37.78816,144.84932,Western Metropolitan,3589.0,17.424424907602504
34009,Brighton,37 Campbell St,2,h,1335000.0,SP,RT,24/02/2018,10.5,3186.0,2.0,1.0,1.0,197.0,,,Bayside City Council,-37.89911,144.9933,Southern Metropolitan,10579.0,7.238904486210709
34011,Brighton,114 Cole St,4,h,2710000.0,S,Biggin,24/02/2018,10.5,3186.0,4.0,2.0,2.0,547.0,216.0,1905.0,Bayside City Council,-37.895379999999996,145.00121000000001,Southern Metropolitan,10579.0,6.541976431110857
34015,Brighton,134A Male St,3,t,1900000.0,VB,Jellis,24/02/2018,10.5,3186.0,3.0,2.0,2.0,350.0,,,Bayside City Council,-37.90664,145.00569,Southern Metropolitan,10579.0,7.534370092150744
34019,Brighton,74 Well St,5,h,3800000.0,PI,Buxton,24/02/2018,10.5,3186.0,5.0,2.0,2.0,624.0,438.0,2000.0,Bayside City Council,-37.91852,144.99742,Southern Metropolitan,10579.0,9.024865531031493
34020,Brighton East,17a Billson St,4,t,1650000.0,VB,Marshall,24/02/2018,10.3,3187.0,4.0,3.0,1.0,299.0,,,Bayside City Council,-37.91795,145.01428,Southern Metropolitan,6938.0,8.53380352482606
34025,Brighton East,10 Hodder St,4,h,2285000.0,S,Gary,24/02/2018,10.3,3187.0,4.0,2.0,3.0,779.0,,,Bayside City Council,-37.909,145.02241,Southern Metropolitan,6938.0,7.427519605114444
34026,Brighton East,61 Milroy St,4,h,1900000.0,VB,Marshall,24/02/2018,10.3,3187.0,4.0,2.0,2.0,626.0,,,Bayside City Council,-37.90597,145.00968999999998,Southern Metropolitan,6938.0,7.351047216695874
34029,Brighton East,17 Plantation Av,3,h,2420000.0,S,hockingstuart,24/02/2018,10.3,3187.0,3.0,1.0,2.0,652.0,,,Bayside City Council,-37.92175,145.00748000000002,Southern Metropolitan,6938.0,9.086238799425828
34030,Brighton East,15b Summerhill Rd,4,t,1800000.0,S,Marshall,24/02/2018,10.3,3187.0,4.0,2.0,2.0,291.0,,,Bayside City Council,-37.91722,145.01261,Southern Metropolitan,6938.0,8.487265577016261
34032,Brighton East,15 Trinity Ct,3,h,1705000.0,S,Gary,24/02/2018,10.3,3187.0,3.0,1.0,2.0,601.0,,,Bayside City Council,-37.90852,145.02104,Southern Metropolitan,6938.0,7.393646763254223
34034,Brighton East,12 Welwyn Av,3,h,1905000.0,S,Marshall,24/02/2018,10.3,3187.0,3.0,1.0,2.0,652.0,,,Bayside City Council,-37.93002,145.02145,Southern Metropolitan,6938.0,9.751111440746236
34035,Broadmeadows,46 Holberry St,3,h,682500.0,S,Stockdale,24/02/2018,14.0,3047.0,3.0,1.0,1.0,632.0,,,Hume City Council,-37.68858,144.93092,Northern Metropolitan,4294.0,19.412927906096975
34037,Brunswick,237 Albion St,2,h,1150000.0,SP,Jellis,24/02/2018,5.2,3056.0,2.0,1.0,2.0,398.0,107.0,1890.0,Moreland City Council,-37.76032,144.95981,Northern Metropolitan,11918.0,11.290690000640534
34038,Brunswick,19 Barry St,2,h,805000.0,PI,Nelson,24/02/2018,5.2,3056.0,2.0,1.0,0.0,186.0,,,Moreland City Council,-37.77174,144.95277,Northern Metropolitan,11918.0,10.697888342710353
34039,Brunswick,1 Hanover St,3,h,1035500.0,S,McDonald,24/02/2018,5.2,3056.0,3.0,1.0,0.0,375.0,116.0,1900.0,Moreland City Council,-37.76276,144.9535,Northern Metropolitan,11918.0,11.412453167810542
34040,Brunswick,80 Stewart St,3,h,984000.0,PI,Woodards,24/02/2018,5.2,3056.0,3.0,1.0,2.0,207.0,115.0,1910.0,Moreland City Council,-37.76422,144.96888,Northern Metropolitan,11918.0,10.479593162069172
34042,Brunswick,7 Sutherland St,3,h,1050000.0,S,Nelson,24/02/2018,5.2,3056.0,3.0,3.0,2.0,231.0,,,Moreland City Council,-37.76252,144.95456000000001,Northern Metropolitan,11918.0,11.37496262170284
34043,Brunswick East,63 Albert St,4,h,1500000.0,S,Jellis,24/02/2018,4.0,3057.0,4.0,2.0,,153.0,175.0,1900.0,Moreland City Council,-37.76998,144.97358,Northern Metropolitan,5533.0,9.71793766424808
34044,Brunswick East,27 Barkly St,4,h,2300000.0,S,Woodards,24/02/2018,4.0,3057.0,4.0,2.0,1.0,416.0,241.0,1915.0,Moreland City Council,-37.77766,144.97603999999998,Northern Metropolitan,5533.0,8.893303229942582
34046,Brunswick East,31 Piera St,2,h,986000.0,S,Nelson,24/02/2018,4.0,3057.0,2.0,1.0,2.0,191.0,,,Moreland City Council,-37.774159999999995,144.97288999999998,Northern Metropolitan,5533.0,9.370717064968243
34047,Brunswick West,13 Curtin Av,2,h,720000.0,PI,Nelson,24/02/2018,5.2,3055.0,2.0,1.0,2.0,377.0,,1950.0,Moreland City Council,-37.757020000000004,144.93678,Northern Metropolitan,7082.0,12.854507807198125
34049,Brunswick West,54 Smith St,3,h,1290000.0,S,Brad,24/02/2018,5.2,3055.0,3.0,1.0,2.0,421.0,126.0,1930.0,Moreland City Council,-37.7676,144.94558999999998,Northern Metropolitan,7082.0,11.465026250867787
34050,Brunswick West,21 Walker St,3,h,1211000.0,S,Nelson,24/02/2018,5.2,3055.0,3.0,1.0,2.0,555.0,134.0,1920.0,Moreland City Council,-37.76703,144.94235,Northern Metropolitan,7082.0,11.70784811927034
34051,Brunswick West,13A Waxman Pde,4,t,950000.0,PI,Barry,24/02/2018,5.2,3055.0,4.0,2.0,2.0,263.0,180.0,2014.0,Moreland City Council,-37.75845,144.93448,Northern Metropolitan,7082.0,12.875512162322952
34052,Bulleen,19 Avon St,3,h,950000.0,PI,Jellis,24/02/2018,10.8,3105.0,3.0,2.0,2.0,264.0,185.0,1980.0,Manningham City Council,-37.76548,145.08535,Eastern Metropolitan,4480.0,9.667643762364706
34053,Bulleen,2b Kenneth St,4,t,1150000.0,PI,Jellis,24/02/2018,10.8,3105.0,4.0,2.0,1.0,299.0,,,Manningham City Council,-37.774429999999995,145.0947,Eastern Metropolitan,4480.0,9.241165560079784
34054,Bulleen,13 Moresby Av,4,h,1292000.0,S,Jellis,24/02/2018,10.8,3105.0,4.0,2.0,1.0,733.0,206.0,1970.0,Manningham City Council,-37.777159999999995,145.09366,Eastern Metropolitan,4480.0,8.94053639770937
34056,Bundoora,33 Boston Rd,3,h,817000.0,S,Barry,24/02/2018,12.1,3083.0,3.0,1.0,2.0,550.0,145.0,1970.0,Banyule City Council,-37.6963,145.07766999999998,Northern Metropolitan,10175.0,16.693761265187753
34057,Bundoora,7 Bowral Ct,3,h,715000.0,S,Barry,24/02/2018,12.1,3083.0,3.0,1.0,,688.0,,,Banyule City Council,-37.702329999999996,145.06604,Northern Metropolitan,10175.0,15.832780067476975
34058,Bundoora,40 Carbeen Dr,4,h,921000.0,S,YPA,24/02/2018,12.1,3083.0,4.0,2.0,2.0,556.0,,,Banyule City Council,-37.6831,145.05981,Northern Metropolitan,10175.0,17.86266359659044
34059,Bundoora,6 Greenwich Cr,3,t,628000.0,S,Ray,24/02/2018,12.1,3083.0,3.0,2.0,1.0,201.0,,,Banyule City Council,-37.68442,145.07775,Northern Metropolitan,10175.0,17.9822001334788
34062,Burnside Heights,5 Wills Tce,3,h,660000.0,S,YPA,24/02/2018,14.8,3023.0,3.0,2.0,2.0,415.0,,2010.0,Melton City Council,-37.73285,144.7578,Western Metropolitan,1686.0,27.284062392335734
34063,Burwood,14 Delany Av,3,h,1725000.0,S,Ray,24/02/2018,10.4,3125.0,3.0,2.0,2.0,766.0,150.0,1960.0,Monash City Council,-37.849000000000004,145.11838999999998,Southern Metropolitan,5678.0,7.386632439999959
34064,Burwood,23 Peacock St,4,h,1661000.0,S,Buxton,24/02/2018,10.4,3125.0,4.0,1.0,2.0,847.0,,,Monash City Council,-37.85236,145.1158,Southern Metropolitan,5678.0,7.204887681482795
34065,Burwood,64 Somers St,3,h,1510000.0,S,Lindellas,24/02/2018,10.4,3125.0,3.0,2.0,2.0,621.0,,,Monash City Council,-37.844840000000005,145.10045,Southern Metropolitan,5678.0,5.780160646700768
34072,Camberwell,5 Barkly St,3,h,1670000.0,S,Jellis,24/02/2018,7.7,3124.0,3.0,1.0,2.0,631.0,,,Boroondara City Council,-37.84899,145.09038999999999,Southern Metropolitan,8920.0,4.938039174051604
34074,Camberwell,30 Fairview Av,2,h,1550000.0,VB,Marshall,24/02/2018,7.7,3124.0,2.0,2.0,2.0,606.0,118.0,1930.0,Boroondara City Council,-37.847640000000006,145.09273000000002,Southern Metropolitan,8920.0,5.124289321578251
34075,Camberwell,2 Maple Cr,4,h,2200000.0,VB,Marshall,24/02/2018,7.7,3124.0,4.0,2.0,2.0,651.0,,1930.0,Boroondara City Council,-37.839890000000004,145.06877,Southern Metropolitan,8920.0,3.0049734409558253
34076,Camberwell,28 Milverton St,4,h,2000000.0,VB,Marshall,24/02/2018,7.7,3124.0,4.0,2.0,2.0,688.0,,,Boroondara City Council,-37.848420000000004,145.08584,Southern Metropolitan,8920.0,4.5326834908674245
34077,Camberwell,44 Moorhouse St,3,h,1550000.0,VB,Marshall,24/02/2018,7.7,3124.0,3.0,2.0,2.0,968.0,172.0,2007.0,Boroondara City Council,-37.82901,145.06714,Southern Metropolitan,8920.0,3.2303996927651784
34078,Camberwell,20 Morey St,4,h,2700000.0,S,The,24/02/2018,7.7,3124.0,4.0,4.0,4.0,1071.0,209.0,1950.0,Boroondara City Council,-37.841359999999995,145.09452,Southern Metropolitan,8920.0,5.256406186916198
34079,Camberwell,11 Outlook Dr,4,h,1625000.0,S,Jellis,24/02/2018,7.7,3124.0,4.0,2.0,2.0,650.0,187.0,1940.0,Boroondara City Council,-37.84865,145.09152,Southern Metropolitan,8920.0,5.031562540724277
34080,Camberwell,29 Oxford St,3,h,1888000.0,S,Buxton,24/02/2018,7.7,3124.0,3.0,1.0,2.0,770.0,,,Boroondara City Council,-37.84455,145.0931,Southern Metropolitan,8920.0,5.132477136660029
34084,Camberwell,2 Weafgreen Ct,5,h,2650000.0,VB,hockingstuart,24/02/2018,7.7,3124.0,5.0,3.0,6.0,677.0,242.0,1950.0,Boroondara City Council,-37.8371,145.09231,Southern Metropolitan,8920.0,5.0991014622968
34085,Canterbury,5 Boronia St,3,h,2430000.0,S,Marshall,24/02/2018,8.4,3126.0,3.0,1.0,2.0,650.0,,,Boroondara City Council,-37.82282,145.07807,Southern Metropolitan,3265.0,4.405925578065029
34086,Canterbury,7 Rochester Rd,5,h,2900000.0,VB,Jellis,24/02/2018,8.4,3126.0,5.0,3.0,3.0,824.0,,,Boroondara City Council,-37.82294,145.08129,Southern Metropolitan,3265.0,4.646671681102787
34090,Carlton North,909 Rathdowne St,3,h,1700000.0,VB,Nelson,24/02/2018,3.5,3054.0,3.0,1.0,1.0,176.0,,,Melbourne City Council,-37.7829,144.9727,Northern Metropolitan,3106.0,8.610889005466092
34092,Carlton North,10 Sutton St,2,h,1030000.0,S,Nelson,24/02/2018,3.5,3054.0,2.0,2.0,,107.0,90.0,,Melbourne City Council,-37.78859,144.97301000000002,Northern Metropolitan,3106.0,8.114616653576995
34093,Carnegie,4 Edgewood St,3,h,1410000.0,S,Jellis,24/02/2018,10.1,3163.0,3.0,1.0,2.0,594.0,,,Glen Eira City Council,-37.887190000000004,145.0506,Southern Metropolitan,7822.0,5.117633611399905
34097,Carnegie,58 Rosanna St,5,h,1630000.0,S,Marshall,24/02/2018,10.1,3163.0,5.0,3.0,2.0,743.0,283.0,1975.0,Glen Eira City Council,-37.89949,145.06271999999998,Southern Metropolitan,7822.0,6.752794030570344
34098,Caroline Springs,18 Streeton Av,4,h,725000.0,SP,Barry,24/02/2018,14.8,3023.0,4.0,2.0,4.0,736.0,186.0,2005.0,Melton City Council,-37.71012,144.73487,Western Metropolitan,7719.0,30.252815428798016
34103,Caulfield East,4 Moodie St,3,h,1520000.0,S,hockingstuart,24/02/2018,8.4,3145.0,3.0,2.0,2.0,521.0,,,Glen Eira City Council,-37.88212,145.04868000000002,Southern Metropolitan,608.0,4.5301867942889045
34106,Caulfield South,48 Sycamore St,4,h,1605000.0,PI,Gary,24/02/2018,8.7,3162.0,4.0,2.0,2.0,388.0,275.0,2001.0,Glen Eira City Council,-37.88957,145.01799,Southern Metropolitan,5051.0,5.397460183825705
34107,Caulfield South,69 Teak St,2,h,1101000.0,S,Gary,24/02/2018,8.7,3162.0,2.0,1.0,2.0,371.0,,,Glen Eira City Council,-37.89221,145.02700000000002,Southern Metropolitan,5051.0,5.5262175284561845
34109,Chadstone,15 Gateway Cl,3,t,765000.0,S,Woodards,24/02/2018,11.7,3148.0,3.0,2.0,1.0,255.0,115.0,2000.0,Monash City Council,-37.882670000000005,145.10823,Southern Metropolitan,3582.0,7.828861621519831
34113,Chelsea,12 Bath St,3,h,1870000.0,S,Biggin,24/02/2018,27.0,3196.0,3.0,2.0,4.0,640.0,,,Kingston City Council,-38.05213,145.11428999999998,South-Eastern Metropolitan,3906.0,24.260607558802892
34117,Cheltenham,40 Hibiscus Av,4,h,1180000.0,S,hockingstuart,24/02/2018,17.9,3192.0,4.0,2.0,4.0,525.0,,,Bayside City Council,-37.96963,145.08267,Southern Metropolitan,9758.0,14.691647724381783
34119,Cheltenham,7 Joami St,2,t,880000.0,S,O'Brien,24/02/2018,17.9,3192.0,2.0,2.0,2.0,263.0,164.0,2017.0,Bayside City Council,-37.95746,145.06888,Southern Metropolitan,9758.0,13.07316328100314
34121,Cheltenham,2 Primrose Av,3,t,790000.0,S,Buxton,24/02/2018,17.9,3192.0,3.0,2.0,2.0,171.0,112.0,2014.0,Bayside City Council,-37.95653,145.06708,Southern Metropolitan,9758.0,12.937078366348196
34122,Chirnside Park,137 Botanica Dr,4,h,830000.0,SP,C21,24/02/2018,27.1,3116.0,4.0,2.0,2.0,531.0,,,Yarra Ranges Shire Council,-37.75486,145.32901,Eastern Victoria,3789.0,27.686945205967966
34123,Clarinda,4 Allambi Ct,4,h,990000.0,S,C21,24/02/2018,17.5,3169.0,4.0,2.0,2.0,667.0,150.0,1982.0,Kingston City Council,-37.93764,145.10087,South-Eastern Metropolitan,2727.0,12.022219230820582
34125,Clayton South,1 Granville Gr,3,h,1100000.0,S,Buxton,24/02/2018,17.5,3169.0,3.0,1.0,1.0,726.0,,,Kingston City Council,-37.93117,145.11288000000002,South-Eastern Metropolitan,4734.0,11.971878053631293
34127,Clifton Hill,189 Queens Pde,3,h,1330000.0,S,Nelson,24/02/2018,3.6,3068.0,3.0,1.0,,,,,Yarra City Council,-37.78863,144.99088999999998,Northern Metropolitan,2954.0,7.150700265421824
34128,Clifton Hill,428 Wellington St,4,h,1369000.0,S,Ray,24/02/2018,3.6,3068.0,4.0,2.0,1.0,174.0,160.0,1999.0,Yarra City Council,-37.79335,144.98856999999998,Northern Metropolitan,2954.0,6.835751255923278
34129,Clifton Hill,6 Wright St,4,h,2000000.0,S,Nelson,24/02/2018,3.6,3068.0,4.0,1.0,2.0,453.0,,,Yarra City Council,-37.788940000000004,145.00083999999998,Northern Metropolitan,2954.0,6.686407034536259
34130,Coburg,50 Abeckett St,3,h,1100000.0,VB,Nelson,24/02/2018,6.7,3058.0,3.0,2.0,1.0,387.0,,,Darebin City Council,-37.733670000000004,144.95687,Northern Metropolitan,11204.0,13.924750253861196
34131,Coburg,10 Bruce St,4,h,1300000.0,S,Barry,24/02/2018,6.7,3058.0,4.0,2.0,0.0,406.0,132.0,1930.0,Darebin City Council,-37.74601,144.94799,Northern Metropolitan,11204.0,13.188502010198617
34132,Coburg,17 Caton Av,3,h,1200000.0,PI,Raine,24/02/2018,6.7,3058.0,3.0,1.0,3.0,536.0,,,Darebin City Council,-37.75008,144.97759,Northern Metropolitan,11204.0,11.460717280685245
