,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Distancia_NEW
23006,Brunswick,7/1 Pottery Ct,1,u,350000.0,S,Woodards,26/08/2017,5.2,3056.0,1.0,1.0,1.0,,41.0,1900.0,Moreland City Council,-37.770340000000004,144.95334,Northern Metropolitan,11918.0,10.779540484077492
23007,Brunswick,40 Rose St,3,h,1250000.0,VB,Nelson,26/08/2017,5.2,3056.0,3.0,1.0,2.0,,,,Moreland City Council,-37.75707,144.95255,Northern Metropolitan,11918.0,11.961393883880191
23008,Brunswick East,10B Albion St,3,t,959000.0,S,Jellis,26/08/2017,4.0,3057.0,3.0,2.0,1.0,138.0,122.0,1998.0,Moreland City Council,-37.76292,144.97975,Northern Metropolitan,5533.0,10.107276222486998
23009,Brunswick East,117 Barkly St,2,h,975000.0,S,Nelson,26/08/2017,4.0,3057.0,2.0,1.0,1.0,159.0,,,Moreland City Council,-37.77726,144.97247,Northern Metropolitan,5533.0,9.115307014009241
23010,Brunswick East,4/22 French Av,3,t,935000.0,S,Jellis,26/08/2017,4.0,3057.0,3.0,2.0,1.0,,117.0,2008.0,Moreland City Council,-37.77095,144.97419,Northern Metropolitan,5533.0,9.598558158618374
23012,Brunswick East,2/20 Lyndhurst Cr,2,u,580000.0,VB,Nelson,26/08/2017,4.0,3057.0,2.0,1.0,1.0,,61.0,1970.0,Moreland City Council,-37.761340000000004,144.97796,Northern Metropolitan,5533.0,10.336950596519866
23013,Brunswick East,1a Queen St,3,t,790000.0,PI,Nelson,26/08/2017,4.0,3057.0,3.0,2.0,2.0,,,2000.0,Moreland City Council,-37.76526,144.97339,Northern Metropolitan,5533.0,10.16686425507092
23014,Brunswick West,33 Irvine Cr,3,h,1160000.0,S,Nelson,26/08/2017,5.2,3055.0,3.0,1.0,2.0,575.0,,,Moreland City Council,-37.75461,144.94669,Northern Metropolitan,7082.0,12.493770359152391
23015,Brunswick West,3/6 McColl Ct,1,u,325000.0,S,Ray,26/08/2017,5.2,3055.0,1.0,1.0,1.0,,,,Moreland City Council,-37.75609,144.93626,Northern Metropolitan,7082.0,12.961820317974565
23016,Brunswick West,38 McLean St,2,h,887500.0,S,Ray,26/08/2017,5.2,3055.0,2.0,1.0,2.0,434.0,,,Moreland City Council,-37.75336,144.93872,Northern Metropolitan,7082.0,13.046900443624335
23017,Brunswick West,16 Temple St,3,h,2350000.0,VB,Collins,26/08/2017,5.2,3055.0,3.0,2.0,2.0,445.0,160.0,1925.0,Moreland City Council,-37.76645,144.94133,Northern Metropolitan,7082.0,11.816619651668539
23019,Bundoora,8 Cabernet Cr,5,h,940000.0,S,Ray,26/08/2017,12.1,3083.0,5.0,3.0,2.0,593.0,,,Banyule City Council,-37.68878,145.05795,Northern Metropolitan,10175.0,17.217046843103223
23020,Bundoora,36 Cameron Pde,4,h,850000.0,SP,Ray,26/08/2017,12.1,3083.0,4.0,2.0,3.0,543.0,,,Banyule City Council,-37.69852,145.06523,Northern Metropolitan,10175.0,16.237482584508644
23021,Bundoora,1 Chaucer Cr,4,h,760000.0,S,Barry,26/08/2017,12.1,3083.0,4.0,1.0,2.0,,170.0,1972.0,Banyule City Council,-37.6965,145.06566,Northern Metropolitan,10175.0,16.46486805662988
23022,Bundoora,37 Greenwood Dr,4,h,815000.0,S,Ray,26/08/2017,12.1,3083.0,4.0,2.0,1.0,525.0,0.0,1965.0,Banyule City Council,-37.70765,145.05556,Northern Metropolitan,10175.0,15.1124681117748
23023,Bundoora,4 Warrawee Dr,3,t,505000.0,S,Barry,26/08/2017,12.1,3083.0,3.0,1.0,2.0,,,,Banyule City Council,-37.70093,145.07172,Northern Metropolitan,10175.0,16.07947054501283
23024,Burnside,18 Fydler Av,3,h,580000.0,S,YPA,26/08/2017,14.8,3023.0,3.0,2.0,2.0,461.0,174.0,2000.0,Melton City Council,-37.74518,144.74708,Western Metropolitan,1607.0,27.56369571049546
23025,Burnside Heights,13 Wilkins Cr,3,h,603000.0,S,Bombay,26/08/2017,14.8,3023.0,3.0,2.0,2.0,,153.0,2008.0,Melton City Council,-37.730909999999994,144.75458999999998,Western Metropolitan,1686.0,27.6336339842399
23026,Burwood,3 Aylwin Av,3,h,1220000.0,VB,Noel,26/08/2017,10.4,3125.0,3.0,2.0,2.0,261.0,151.0,2015.0,Monash City Council,-37.84691,145.10029,Southern Metropolitan,5678.0,5.779547744479273
23027,Burwood,23 Cromwell St,3,h,1238000.0,S,Buxton,26/08/2017,10.4,3125.0,3.0,2.0,1.0,735.0,,,Monash City Council,-37.852959999999996,145.1055,Southern Metropolitan,5678.0,6.3211225146924495
23028,Burwood,58 Eley Rd,4,h,1535000.0,S,Nelson,26/08/2017,10.4,3125.0,4.0,3.0,2.0,1004.0,188.0,1950.0,Monash City Council,-37.84533,145.12763999999999,Southern Metropolitan,5678.0,8.173747641765546
23029,Burwood,30 Montpellier Rd,4,h,1480000.0,S,Ray,26/08/2017,10.4,3125.0,4.0,2.0,2.0,,209.0,2005.0,Monash City Council,-37.85758,145.10792,Southern Metropolitan,5678.0,6.638322847884918
23032,Burwood,42 Uganda St,3,h,1340000.0,S,Fletchers,26/08/2017,10.4,3125.0,3.0,1.0,1.0,556.0,,,Monash City Council,-37.84375,145.10591000000002,Southern Metropolitan,5678.0,6.257263810354213
23033,Burwood,11 Webb St,2,h,1322500.0,S,Buxton,26/08/2017,10.4,3125.0,2.0,1.0,1.0,731.0,94.0,1950.0,Monash City Council,-37.85621,145.10641,Southern Metropolitan,5678.0,6.473060272250322
23034,Camberwell,35 Bellett St,3,h,1855000.0,S,Fletchers,26/08/2017,7.7,3124.0,3.0,2.0,2.0,,149.0,1998.0,Boroondara City Council,-37.83636,145.06628,Southern Metropolitan,8920.0,2.8594081101095825
23035,Camberwell,3/2 Callanish Rd,2,u,670000.0,VB,Jellis,26/08/2017,7.7,3124.0,2.0,1.0,1.0,,,1970.0,Boroondara City Council,-37.84601,145.08785,Southern Metropolitan,8920.0,4.680195467803052
23038,Camberwell,1 Trafalgar Rd,4,h,2385000.0,S,Marshall,26/08/2017,7.7,3124.0,4.0,2.0,2.0,671.0,,1914.0,Boroondara City Council,-37.8296,145.06441999999998,Southern Metropolitan,8920.0,2.9890533055424835
23039,Canterbury,10 Beaumont St,3,h,1935000.0,S,Jellis,26/08/2017,8.4,3126.0,3.0,2.0,2.0,449.0,,1915.0,Boroondara City Council,-37.82359,145.0693,Southern Metropolitan,3265.0,3.709271580093831
23041,Canterbury,6/27 Chatham Rd,2,u,757500.0,S,Domain,26/08/2017,8.4,3126.0,2.0,1.0,1.0,,,1975.0,Boroondara City Council,-37.82104,145.08577,Southern Metropolitan,3265.0,5.0939439443114045
23044,Carlton,50 Dorrit St,3,h,1760000.0,S,hockingstuart,26/08/2017,1.6,3053.0,3.0,1.0,,9405.0,134.0,1880.0,Melbourne City Council,-37.79945,144.96653,Northern Metropolitan,6786.0,7.702198475845026
23047,Carnegie,6/1150 Dandenong Rd,1,u,355000.0,S,Ray,26/08/2017,10.1,3163.0,1.0,1.0,1.0,,,,Glen Eira City Council,-37.885059999999996,145.06411,Southern Metropolitan,7822.0,5.350661781605916
23048,Carnegie,59 Oakleigh Rd,3,h,1400000.0,PI,Jellis,26/08/2017,10.1,3163.0,3.0,2.0,3.0,818.0,193.0,2011.0,Glen Eira City Council,-37.89877,145.05132,Southern Metropolitan,7822.0,6.378434354885253
23049,Carnegie,5/13 Rosstown Rd,1,u,456000.0,SP,hockingstuart,26/08/2017,10.1,3163.0,1.0,1.0,1.0,,60.0,2012.0,Glen Eira City Council,-37.88422,145.05299,Southern Metropolitan,7822.0,4.8661226111089
23050,Carrum Downs,1 Broderick Rd,4,h,546000.0,SP,Harcourts,26/08/2017,34.9,3201.0,3.0,1.0,1.0,646.0,103.0,1987.0,Frankston City Council,-38.10346,145.18159,South-Eastern Metropolitan,8060.0,31.67472972407786
23051,Carrum Downs,2 Donna St,3,h,532000.0,S,Barry,26/08/2017,34.9,3201.0,3.0,1.0,2.0,474.0,104.0,1993.0,Frankston City Council,-38.10429,145.17178,South-Eastern Metropolitan,8060.0,31.41877626238295
23052,Carrum Downs,2 Tasman Ct,3,h,615000.0,S,hockingstuart,26/08/2017,34.9,3201.0,3.0,2.0,2.0,804.0,,,Frankston City Council,-38.09187,145.19463000000002,South-Eastern Metropolitan,8060.0,31.006420485816257
23053,Caulfield South,8/38 Alder St,1,u,340000.0,VB,Buxton,26/08/2017,8.7,3162.0,1.0,1.0,1.0,,,,Glen Eira City Council,-37.88919,145.01828,Southern Metropolitan,5051.0,5.349914167565902
23054,Caulfield South,2/203 Booran Rd,2,u,790000.0,S,Gary,26/08/2017,8.7,3162.0,2.0,1.0,1.0,919.0,82.0,2010.0,Glen Eira City Council,-37.8981,145.03551000000002,Southern Metropolitan,5051.0,6.137151387760056
23058,Chadstone,1/46 Margot St,3,u,851500.0,S,Buxton,26/08/2017,11.7,3148.0,3.0,1.0,2.0,,94.0,1950.0,Monash City Council,-37.87914,145.09643,Southern Metropolitan,3582.0,6.75603770806979
23059,Chadstone,1/3 moona Ct,4,h,920000.0,S,Ray,26/08/2017,11.7,3148.0,4.0,2.0,1.0,,151.0,1960.0,Monash City Council,-37.88003,145.0971,Southern Metropolitan,3582.0,6.8624188089262175
23060,Chadstone,23 Oakpark Dr,3,h,990000.0,PI,Buxton,26/08/2017,11.7,3148.0,3.0,2.0,2.0,6000.0,,,Monash City Council,-37.88932,145.10298999999998,Southern Metropolitan,3582.0,7.913281197910427
23061,Chadstone,3/1 Rae St,3,t,865000.0,S,McGrath,26/08/2017,11.7,3148.0,3.0,2.0,1.0,,155.0,2007.0,Monash City Council,-37.88601,145.09286,Southern Metropolitan,3582.0,7.004683583721412
23062,Chelsea Heights,7 Brolga Av,3,h,725000.0,S,Ray,26/08/2017,27.0,3196.0,3.0,1.0,1.0,534.0,95.0,1980.0,Kingston City Council,-38.04922,145.13904,South-Eastern Metropolitan,2076.0,24.673764072563298
23063,Cheltenham,78 Albenca St,5,h,1300000.0,VB,Buxton,26/08/2017,17.9,3192.0,5.0,2.0,2.0,1006.0,213.0,1970.0,Bayside City Council,-37.97404,145.07541,Southern Metropolitan,9758.0,14.996635829952558
23065,Cheltenham,42 Snowdon Dr,3,h,975000.0,S,Charlton,26/08/2017,17.9,3192.0,3.0,2.0,2.0,595.0,114.0,,Bayside City Council,-37.97334,145.08192,Southern Metropolitan,9758.0,15.068367844789611
23072,Clayton South,3/54 Oakes Av,2,u,460000.0,SP,Barry,26/08/2017,17.5,3169.0,2.0,1.0,0.0,,,1970.0,Kingston City Council,-37.93663,145.13521,South-Eastern Metropolitan,4734.0,13.653070100116818
23073,Clayton South,26 Tarago Cr,3,h,950000.0,S,C21,26/08/2017,17.5,3169.0,3.0,2.0,2.0,535.0,123.0,1970.0,Kingston City Council,-37.94122,145.10924,South-Eastern Metropolitan,4734.0,12.73383378782305
23074,Clifton Hill,472 Wellington St,4,h,2440000.0,S,Nelson,26/08/2017,3.6,3068.0,4.0,2.0,1.0,,160.0,1880.0,Yarra City Council,-37.791129999999995,144.98892,Northern Metropolitan,2954.0,7.017405010302713
23075,Coburg,263 Bell St,4,h,990000.0,VB,Nelson,26/08/2017,6.7,3058.0,4.0,2.0,2.0,,,,Darebin City Council,-37.74001,144.95176,Northern Metropolitan,11204.0,13.55452849358345
23076,Coburg,373 Moreland Rd,2,t,770000.0,PI,Ray,26/08/2017,6.7,3058.0,2.0,1.0,1.0,600.0,,,Darebin City Council,-37.75356,144.9497,Northern Metropolitan,11204.0,12.423566984474629
23078,Coburg,24 Watchtower Rd,3,t,704000.0,S,Ray,26/08/2017,6.7,3058.0,3.0,2.0,2.0,,135.0,2005.0,Darebin City Council,-37.73865,144.97283000000002,Northern Metropolitan,11204.0,12.785903707435951
23079,Coburg North,62 Dawson St,3,h,601000.0,S,Nelson,26/08/2017,6.7,3058.0,3.0,1.0,2.0,,102.0,1960.0,Darebin City Council,-37.72848,144.95907,Northern Metropolitan,3445.0,14.337565662567725
23080,Coburg North,3/24 Lorensen Av,2,t,650000.0,S,hockingstuart,26/08/2017,6.7,3058.0,2.0,1.0,2.0,,102.0,2011.0,Darebin City Council,-37.72201,144.96102,Northern Metropolitan,3445.0,14.901255748280843
23081,Coolaroo,21 Norval Cr,3,h,460000.0,S,Stockdale,26/08/2017,17.4,3048.0,3.0,1.0,3.0,536.0,104.0,1975.0,Hume City Council,-37.65704,144.92987,Northern Metropolitan,1124.0,22.5987818877202
23085,Craigieburn,28 Powell St,3,h,412500.0,S,RE,26/08/2017,20.6,3064.0,3.0,2.0,1.0,197.0,0.0,2012.0,Hume City Council,-37.57687,144.911,Northern Metropolitan,15510.0,31.471799183015527
23086,Craigieburn,5 Scarborough Tce,3,h,465000.0,S,Ray,26/08/2017,20.6,3064.0,3.0,1.0,1.0,338.0,,2004.0,Hume City Council,-37.57589,144.9305,Northern Metropolitan,15510.0,31.021206771097532
23087,Cranbourne,48 Majestic Bvd,5,h,720008.0,SP,O'Brien,26/08/2017,34.7,3977.0,5.0,3.0,2.0,528.0,204.0,2006.0,Casey City Council,-38.08902,145.29006,South-Eastern Metropolitan,7680.0,35.35309163194396
23089,Croydon,9 Columbia Av,5,h,1188000.0,S,hockingstuart,26/08/2017,23.0,3136.0,5.0,2.0,2.0,864.0,294.0,1980.0,Maroondah City Council,-37.79546,145.27002,Eastern Metropolitan,11925.0,21.36444002396748
23091,Croydon,4/7 Newman Rd,3,u,630000.0,PI,Purplebricks,26/08/2017,23.0,3136.0,3.0,2.0,2.0,,111.0,2005.0,Maroondah City Council,-37.78802,145.30495,Eastern Metropolitan,11925.0,24.54977126217712
23092,Croydon,19 Sevenoaks Av,5,h,905000.0,S,Barry,26/08/2017,23.0,3136.0,5.0,2.0,2.0,1005.0,185.0,1960.0,Maroondah City Council,-37.784659999999995,145.27326000000002,Eastern Metropolitan,11925.0,21.96443625381963
23093,Dandenong,43 Ann St,5,h,825000.0,PI,Stockdale,26/08/2017,24.7,3175.0,5.0,2.0,8.0,,173.0,,Greater Dandenong City Council,-37.97888,145.2164,South-Eastern Metropolitan,10894.0,21.978353234290132
23094,Dandenong North,22 Pinewood Av,5,h,600000.0,PI,Biggin,26/08/2017,24.7,3175.0,5.0,2.0,1.0,608.0,146.0,1960.0,Greater Dandenong City Council,-37.96171,145.20122,South-Eastern Metropolitan,8322.0,19.705737156407928
23097,Diggers Rest,1/129 Calder Hwy,3,u,397000.0,S,Barry,26/08/2017,27.7,3427.0,3.0,2.0,1.0,,115.0,2013.0,Hume City Council,-37.61732,144.7114,Western Metropolitan,1184.0,37.93774984049345
23099,Doncaster East,9 Abelia St,4,h,1370000.0,SP,Fletchers,26/08/2017,14.3,3109.0,4.0,2.0,2.0,,,1965.0,Manningham City Council,-37.7846,145.16933,Eastern Metropolitan,10999.0,13.490983830867147
23100,Doncaster East,3/9 Dianne St,3,t,850000.0,PI,Barry,26/08/2017,14.3,3109.0,3.0,2.0,2.0,,165.0,2000.0,Manningham City Council,-37.794959999999996,145.16394,Eastern Metropolitan,10999.0,12.5473344566737
23103,East Melbourne,208/25 Hotham St,1,u,303500.0,S,hockingstuart,26/08/2017,1.3,3002.0,1.0,1.0,0.0,,25.0,1975.0,Melbourne City Council,-37.81478,144.98957,Northern Metropolitan,3040.0,5.055255031188259
23104,Edithvale,20 Northcliffe Rd,3,h,1100000.0,VB,Buxton,26/08/2017,27.0,3196.0,3.0,2.0,4.0,737.0,,1940.0,Kingston City Council,-38.04214,145.11372,South-Eastern Metropolitan,2546.0,23.185990272927068
23105,Elsternwick,2/7 Trevelyan St,2,u,780000.0,S,Gary,26/08/2017,7.2,3185.0,2.0,1.0,1.0,,,,Glen Eira City Council,-37.89022,145.00911000000002,Southern Metropolitan,4898.0,5.728245236454874
23106,Eltham,16 Foster Rd,4,h,1060000.0,S,Buckingham,26/08/2017,18.0,3095.0,4.0,2.0,2.0,842.0,202.0,1980.0,Banyule City Council,-37.70562,145.16611,Eastern Metropolitan,6990.0,19.12151153168739
23107,Eltham North,45 Allison Cr,4,h,905000.0,S,Buckingham,26/08/2017,18.0,3095.0,4.0,2.0,0.0,2000.0,153.0,1975.0,Banyule City Council,-37.70232,145.1419,Eastern Metropolitan,2346.0,18.224590036829603
23112,Endeavour Hills,16 Hughes Cl,3,h,580000.0,S,Quinta,26/08/2017,28.5,3802.0,3.0,2.0,1.0,,134.0,1978.0,Casey City Council,-37.97535,145.25121000000001,South-Eastern Metropolitan,8443.0,24.05220987285247
23113,Epping,2 Farmhouse Bvd,3,h,620000.0,S,Barry,26/08/2017,19.6,3076.0,3.0,2.0,2.0,,,,Whittlesea City Council,-37.626129999999996,145.01802,Northern Metropolitan,10926.0,24.095234044434118
23114,Epping,2/18 Hall St,2,u,402500.0,S,Love,26/08/2017,19.6,3076.0,2.0,1.0,1.0,,,1990.0,Whittlesea City Council,-37.64263,145.02454,Northern Metropolitan,10926.0,22.236804143708163
23115,Epping,26 Lowalde Dr,3,h,595000.0,S,hockingstuart,26/08/2017,19.6,3076.0,3.0,1.0,2.0,536.0,0.0,1980.0,Whittlesea City Council,-37.64972,145.04086,Northern Metropolitan,10926.0,21.437972011107664
23116,Epping,11 Simon Ct,3,h,569000.0,S,hockingstuart,26/08/2017,19.6,3076.0,3.0,2.0,2.0,,,,Whittlesea City Council,-37.63864,145.02928,Northern Metropolitan,10926.0,22.666429450203665
23117,Epping,8 Trumper Pl,4,h,810000.0,S,Barry,26/08/2017,19.6,3076.0,4.0,2.0,4.0,854.0,260.0,1995.0,Whittlesea City Council,-37.63904,145.0589,Northern Metropolitan,10926.0,22.716040739258972
23119,Essendon,54 Cooper St,5,h,2335000.0,SP,Barry,26/08/2017,7.5,3040.0,5.0,2.0,6.0,1012.0,222.0,1915.0,Moonee Valley City Council,-37.74967,144.8977,Western Metropolitan,9264.0,15.89787030028927
23120,Essendon,58 Primrose St,3,h,1240000.0,PI,Nelson,26/08/2017,7.5,3040.0,3.0,1.0,2.0,476.0,,,Moonee Valley City Council,-37.75759,144.92788000000002,Western Metropolitan,9264.0,13.34872443198111
23121,Essendon,14 Shaftesbury St,3,h,1580000.0,PI,Frank,26/08/2017,7.5,3040.0,3.0,2.0,1.0,665.0,195.0,1886.0,Moonee Valley City Council,-37.75238,144.92248999999998,Western Metropolitan,9264.0,14.093861949092158
23122,Essendon North,2/9 Grace St,3,t,820000.0,PI,Brad,26/08/2017,8.2,3041.0,3.0,2.0,1.0,,149.0,2012.0,Moonee Valley City Council,-37.735659999999996,144.89368000000002,Western Metropolitan,1308.0,17.20516943492617
23123,Fawkner,1/3 Edward St,3,t,635000.0,S,Stockdale,26/08/2017,13.1,3060.0,3.0,2.0,2.0,,120.0,2004.0,Hume City Council,-37.71021,144.96392,Northern Metropolitan,5070.0,15.988513739264878
23124,Fawkner,27 Elsa St,4,h,836000.0,S,Jellis,26/08/2017,13.1,3060.0,4.0,2.0,2.0,,,,Hume City Council,-37.70375,144.97427,Northern Metropolitan,5070.0,16.330745664500114
23125,Ferntree Gully,2/6 Simpson Rd,2,h,594000.0,S,Ray,26/08/2017,24.8,3156.0,2.0,1.0,1.0,550.0,,,Knox City Council,-37.878370000000004,145.28104,Eastern Metropolitan,10788.0,22.022672303995034
23127,Fitzroy,471 George St,3,h,1311000.0,SP,Peter,26/08/2017,2.1,3065.0,3.0,1.0,1.0,,0.0,1910.0,Yarra City Council,-37.795629999999996,144.98218,Northern Metropolitan,5825.0,6.993733973248211
23128,Fitzroy North,6/657 Brunswick St,1,u,390000.0,SP,Jellis,26/08/2017,3.6,3068.0,1.0,1.0,0.0,,40.0,1970.0,Moreland City Council,-37.78647,144.98064,Northern Metropolitan,6244.0,7.865903418909512
23129,Fitzroy North,50 Church St,2,h,1385000.0,SP,Jellis,26/08/2017,3.6,3068.0,2.0,1.0,0.0,176.0,80.0,1890.0,Moreland City Council,-37.78852,144.97871999999998,Northern Metropolitan,6244.0,7.792291205262053
23130,Fitzroy North,134 Clauscen St,2,h,1400000.0,S,Nelson,26/08/2017,3.6,3068.0,2.0,1.0,1.0,164.0,93.0,1890.0,Moreland City Council,-37.77796,144.98373999999998,Northern Metropolitan,6244.0,8.488204166489725
23133,Fitzroy North,171 Scotchmer St,4,h,1870000.0,S,Jellis,26/08/2017,3.6,3068.0,4.0,3.0,1.0,248.0,173.0,1890.0,Moreland City Council,-37.7833,144.98521000000002,Northern Metropolitan,6244.0,7.919545383135692
23134,Fitzroy North,211 Scotchmer St,4,h,1620000.0,S,Nelson,26/08/2017,3.6,3068.0,4.0,1.0,1.0,241.0,200.0,,Moreland City Council,-37.78346,144.98685,Northern Metropolitan,6244.0,7.825841277586444
23135,Flemington,10 Jezabeel Ct,4,h,1110000.0,SP,Nelson,26/08/2017,3.4,3031.0,4.0,3.0,2.0,,213.0,2005.0,Melbourne City Council,-37.785090000000004,144.92743000000002,Northern Metropolitan,3593.0,11.422697423296674
23136,Flemington,22A Wisewould St,3,t,935000.0,S,Brad,26/08/2017,3.4,3031.0,3.0,2.0,2.0,,,,Melbourne City Council,-37.7846,144.91985,Northern Metropolitan,3593.0,12.010332710362695
23138,Footscray,39 Moore St,3,h,755000.0,PI,hockingstuart,26/08/2017,5.1,3011.0,3.0,1.0,2.0,334.0,110.0,1920.0,Maribyrnong City Council,-37.7977,144.90398000000002,Western Metropolitan,7570.0,12.561826523256792
23139,Footscray,141 Summerhill Rd,3,h,750000.0,PI,hockingstuart,26/08/2017,5.1,3011.0,3.0,1.0,2.0,232.0,,,Maribyrnong City Council,-37.797,144.88173,Western Metropolitan,7570.0,14.40703192084948
23140,Forest Hill,39 Barter Cr,4,h,1078000.0,SP,Buxton,26/08/2017,15.4,3131.0,4.0,1.0,1.0,611.0,119.0,1960.0,Whitehorse City Council,-37.83945,145.16683999999998,Eastern Metropolitan,4385.0,11.62571434177643
23141,Forest Hill,9 Jackson St,3,h,1197000.0,S,Ray,26/08/2017,15.4,3131.0,3.0,2.0,2.0,651.0,,1960.0,Whitehorse City Council,-37.83455,145.16173999999998,Eastern Metropolitan,4385.0,11.208747936188335
23142,Forest Hill,6 Tonmar Ct,4,h,1000000.0,PI,Ray,26/08/2017,15.4,3131.0,4.0,2.0,2.0,624.0,,,Whitehorse City Council,-37.84389,145.17345,Eastern Metropolitan,4385.0,12.201776888238529
23143,Forest Hill,16 Wickham Av,6,h,1065000.0,S,hockingstuart,26/08/2017,15.4,3131.0,6.0,1.0,1.0,704.0,140.0,1950.0,Whitehorse City Council,-37.83161,145.17555,Eastern Metropolitan,4385.0,12.449276418278425
23144,Frankston,4 Sassafras Dr,3,h,515000.0,SP,O'Brien,26/08/2017,38.0,3199.0,3.0,1.0,4.0,602.0,,,Frankston City Council,-38.14374,145.16976,South-Eastern Metropolitan,17055.0,35.44261353871882
23145,Frankston North,7 Huon Ct,3,h,493000.0,S,Barry,26/08/2017,36.9,3200.0,3.0,1.0,1.0,657.0,91.0,1975.0,Frankston City Council,-38.12023,145.15188,Eastern Victoria,2500.0,32.464256462544945
23146,Frankston South,3 Diosma Ct,3,h,1155000.0,S,hockingstuart,26/08/2017,38.0,3199.0,3.0,2.0,2.0,2405.0,242.0,1980.0,Frankston City Council,-38.16457,145.12421,South-Eastern Metropolitan,7566.0,36.566798462958225
23147,Frankston South,23 Fenton Cr,4,h,980000.0,S,hockingstuart,26/08/2017,38.0,3199.0,4.0,2.0,2.0,937.0,191.0,1960.0,Frankston City Council,-38.15845,145.11141,South-Eastern Metropolitan,7566.0,35.67474245779901
23148,Frankston South,53 Fleetwood Cr,3,h,902000.0,S,Barry,26/08/2017,38.0,3199.0,3.0,2.0,1.0,,123.0,1964.0,Frankston City Council,-38.16206,145.11003,South-Eastern Metropolitan,7566.0,36.04590714042574
23149,Frankston South,8 Fulham Cl,3,h,750000.0,S,Barry,26/08/2017,38.0,3199.0,3.0,1.0,2.0,698.0,,,Frankston City Council,-38.16624,145.13297,South-Eastern Metropolitan,7566.0,36.919848236978105
23150,Frankston South,21 Karina St,5,h,1825000.0,S,T,26/08/2017,38.0,3199.0,5.0,2.0,3.0,,300.0,1966.0,Frankston City Council,-38.17745,145.11616,South-Eastern Metropolitan,7566.0,37.82439823176924
23151,Gladstone Park,9 Banks Pl,3,h,742000.0,S,Barry,26/08/2017,12.9,3043.0,3.0,2.0,2.0,375.0,,1975.0,Hume City Council,-37.68415,144.8999,Western Metropolitan,3285.0,21.247694061958644
23153,Glen Huntly,2/1110 Glen Huntly Rd,2,u,442000.0,S,Woodards,26/08/2017,10.1,3163.0,2.0,1.0,1.0,,75.0,2011.0,Glen Eira City Council,-37.88937,145.04038,Southern Metropolitan,2403.0,5.190901100926416
23154,Glen Iris,1 Anthony St,5,h,5770000.0,S,Marshall,26/08/2017,7.3,3146.0,5.0,3.0,2.0,,638.0,2011.0,Boroondara City Council,-37.860479999999995,145.0487,Southern Metropolitan,10412.0,2.3101100968430495
23155,Glen Iris,14 Britten St,4,h,2850000.0,VB,Marshall,26/08/2017,7.3,3146.0,4.0,2.0,2.0,,324.0,1925.0,Boroondara City Council,-37.85645,145.06472,Southern Metropolitan,10412.0,3.0352011607037994
23158,Glen Iris,10 Madeline St,5,h,1700000.0,VB,Tim,26/08/2017,7.3,3146.0,5.0,3.0,2.0,630.0,,,Boroondara City Council,-37.85718,145.08658,Southern Metropolitan,10412.0,4.8257734437946835
23159,Glen Iris,6 Viva St,4,h,2690000.0,PI,Marshall,26/08/2017,7.3,3146.0,4.0,2.0,2.0,647.0,0.0,1910.0,Boroondara City Council,-37.86133,145.04166999999998,Southern Metropolitan,10412.0,2.1419341620610415
23160,Glen Iris,33 Welfare Pde,3,h,1688000.0,S,Purplebricks,26/08/2017,7.3,3146.0,3.0,1.0,2.0,717.0,,,Boroondara City Council,-37.85918,145.083,Southern Metropolitan,10412.0,4.61239442358124
